user_id,user_interest_summary,scene,data_type
331520,"喜欢：用户偏好医疗健康服务品类，特别是互联网医院和在线就诊相关服务，关键词包括挂号、就诊人、门诊结算和互联网医院，品牌涉及浙江省人民医院和浙大妇院，使用场景为在线预约、报告查询和居家护理。

不喜欢：用户不喜欢体检服务品类，包括体检预约和团检等，关键词如体检、预约体检和宫颈筛查，品牌如浙江省妇保医院，使用场景为体检服务预约和筛查项目。",1,complete
1540309,"喜欢：用户偏好租赁服务（如手机、平板电脑租赁）、数码产品（如华为、荣耀、Apple品牌）、抽奖活动（如心愿金、中奖率）和回收服务（如旧物回收）；关键词包括免押金租赁、短租、抽奖；使用场景集中于在线平台参与信用免押租赁、抽奖开奖及回收处理。

不喜欢：用户不感兴趣于旅游相关（如民宿、门票、景点）、运动活动（如NBA、乒乓、篮球）及特定抽奖类型（如财运大抽奖），这些特征与点击行为中的租赁、数码和通用抽奖偏好相反。",1,complete
85908,"喜欢：用户偏好品类为手机流量服务和信用卡申请，关键词包括流量卡、话费充值、信用卡（如中信银行、交通银行），品牌如中国联通、电信、腾讯（大王卡）、中信银行、交通银行，使用场景涉及移动通信（如在线办卡、话费充值）和日常金融服务（如信用卡申请）。

不喜欢：用户不喜欢品类为借钱贷款服务和其他银行信用卡（如招商银行、平安银行），关键词如借钱、贷款、招商、平安，品牌如招商银行、平安银行、360借条、北银消费金融，使用场景为借贷申请（如分期计算、借款）和非偏好银行的信用卡办理。",1,complete
467722,"喜欢：用户偏好便利店服务（特别是美宜佳品牌），关键词包括外卖到家、饮料（如百事可乐、可口可乐）和在线支付（如花呗、支付宝），品牌涉及美宜佳、百事可乐和Apple，使用场景集中于日常购物、外卖配送和数字支付。
不喜欢：用户不喜欢卡类优惠服务（如领卡、早餐卡和省钱卡），基于未点击行为中与点击相反的特征。",1,complete
1277332,"喜欢：用户偏好金融产品（如信用卡申请、贷款计算）、房地产服务（租房买房新房二手房）和签到任务领现金红包；关键词包括现金、红包、签到、集分宝；品牌如浦发银行、中信银行、天猫好房；使用场景为在线金融管理和房地产搜索。

不喜欢：用户不喜欢日常消费品（如兑换牙刷、马桶清洁剂）或无关签到应用（如集集星球），这些特征与点击的金融和房地产主题相反。",1,complete
742376,"喜欢：用户偏好红包任务（如月月赚）、转账红包、名酒品牌茅台酒以及超市品牌大润发，使用场景集中在在线完成任务、转账和购物消费，关键词包括红包、任务和名酒，品类涉及金融理财和酒类。

不喜欢：用户不喜欢签到红包、现金红包和向多人转账功能，基于未点击行为中与点击相反的特征，如纯现金红包或多人转账操作。",1,complete
34147,"喜欢：该用户偏好现金红包领取服务（如摇摇领现金红包、实体店红包），特别关注交通支付优惠（如公交红包、地铁红包、ETC服务）；关键词集中于红包、现金、摇摇、公交、任务；品牌涉及中信银行信用卡；使用场景包括日常省钱、移动支付、通勤优惠和任务型游戏化奖励（如攒现金红包）。
不喜欢：用户不喜欢需要主动做任务来赚取零花钱的方式（如""赚零钱""服务），这与点击行为中偏好简单、直接领取现金红包的特征相反。",1,complete
1270648,"喜欢：用户偏好金融理财和任务奖励类内容，包括品类如红包、任务、月月赚；关键词如现金、支付宝、转账红包；品牌如支付宝、携程；使用场景为在线赚钱、日常缴费（如医保查询、公交红包）和消费金管理，基于点击商品（如""月月赚""、""支付宝消费金""）和搜索关键词（如""现金""、""转账红包""）的频繁出现。

不喜欢：用户不喜欢求职招聘服务和日常家居用品，基于未点击商品（如""青团社招聘-商家版""）中与点击行为相反的特征，包括品类如求职就业、洗发水；关键词如找工作、洗衣液；品牌如青团社；使用场景为蓝领就业和清洁护理，与点击的金融奖励形成反差。",1,complete
155724,"喜欢：用户偏好360借条品牌的金融借贷服务，关键词包括借款、还款、等额本息和优惠券，使用场景为个人额度管理（基于点击商品标题和实体词，如""360借条借钱额度领取""及借条、借款等高频词）。

不喜欢：用户不喜欢其他借贷平台（如北银消费金融、伶俐贷）和信用卡申请（如中信银行），关键词涉及利息计算、货币汇率和身份证，使用场景包括计算工具（如社保计算器）和信用卡办理（基于未点击商品标题和实体词，如""北银消费金融借钱""及利息计算、信用卡等特征）。",1,complete
1446431,"喜欢：偏好品类包括现金奖励服务和日常清洁用品（如棉柔巾、湿巾）；关键词如现金、红包、话费、签到、任务和提现频繁出现；品牌涉及合创和电信；使用场景集中于在线赚钱、签到领奖、话费充值等小额收益获取活动。

不喜欢：基于未点击商品特征，不喜欢品类如美妆、女装、家纺和养殖；关键词如鱼干、防晒衣、随机红包和攒现金红包；品牌无明显差异；使用场景涉及非直接奖励活动（如美妆购物或养殖相关任务），与点击行为中的直接现金收益偏好相反。",1,complete
1728661,"喜欢：用户偏好金融服务品类，如红包活动、现金领取、签到任务、信用卡申请和保险；关键词包括现金、红包、任务、贷款；品牌涉及中信银行、招商信诺；使用场景聚焦在线金融管理和日常省钱任务，如通过签到或任务赚取现金。

不喜欢：用户不喜欢非金融主题内容，如生活用品、服装和家居商品；基于未点击商品中与点击行为相反的特征，包括日常消费品类（如近视镜、连衣裙、洗衣液）、非任务型应用（如鱼缸、筋膜枪）和泛化商品（如集分宝的泛化使用），关键词和品牌与金融无关。",1,complete
1713369,"喜欢：该用户偏好金融理财和现金红包任务，包括基金投资（如天弘、德邦基金、中信建投证券）、月月赚、转账红包等关键词，使用场景为在线理财平台（如支付宝）和任务赚钱应用（如集集钱包），涉及品类如红包领取、投资理财和日常小额赚钱活动。

不喜欢：基于未点击商品，用户不喜欢运动类活动（如走路换钱、集步宝）、招聘兼职（如青团社招聘）、以及设备租赁和家电维修服务（如租机租赁、修家电），这些特征与点击的理财任务行为相反。",1,complete
923691,"喜欢：用户偏好金融任务和红包活动类内容，关键词包括现金、红包、任务、积分、优惠券、赚零花钱；品牌涉及淘宝红包等平台；使用场景为在线参与任务赚钱和领取现金红包。

不喜欢：用户不喜欢签到打卡活动、实物奖励（如鸡蛋）、基金邀请以及化妆品相关商品，这些特征与点击行为中的主动任务赚钱相反。",1,complete
1369371,"### 用户兴趣偏好总结（场景1）
喜欢：用户偏好金融理财类内容，包括现金红包、任务赚钱和签到领奖等品类，关键词如现金、红包、任务、支付宝、提现，品牌涉及支付宝、中国移动、电信、波司登，使用场景为在线赚钱任务（如做任务赚现金）和日常消费支付（如支付宝红包、湿巾棉柔巾购买）。

不喜欢：用户不喜欢涉及正式工作招聘和金融借贷的内容，包括兼职求职、贷款保险等品类，关键词如工作、兼职、车贷、寿险，品牌如青团社、平安银行，使用场景为求职就业（如青团社招聘）和长期金融承诺（如车贷申请）。",1,complete
1922041,"### 用户兴趣偏好总结（场景1）
喜欢：用户偏好外卖餐饮品类，关键词如红包、美食外卖和饿了么，品牌如必胜客和雀巢咖啡，使用场景包括点餐平台配送、酒店餐饮（如速8酒店）和红包优惠活动。  
不喜欢：用户不喜欢超市购物和药品购买品类，基于未点击商品如饿了么超市和买药服务，关键词如超市、买药和时令水果，品牌如屈臣氏和钱大妈，使用场景涉及便利店采购和健康服务。",1,complete
1989364,"喜欢：偏好金融品类如信用卡和贷款产品，关键词包括借款、还款、信用额度、优惠券，品牌如360借条和交通银行，使用场景为在线申请信用卡和获取借钱额度（基于点击商品标题和实体词中高频出现的360借条、交通银行、借款、还款等特征）。
不喜欢：基于未点击商品中与点击行为相反的特征，不喜欢其他贷款平台（如伶俐贷、度小满）、其他银行信用卡（如中信银行、浦发银行），以及货币汇率换算、社保计算器等辅助工具（从未点击商品标题和实体词如伶俐贷、中信银行、货币汇率等推断）。",1,complete
963243,"喜欢：用户偏好金融红包和黄金票等奖励性产品，偏好品类为金融投资类（如现金红包、黄金票），关键词包括""黄金""、""现金红包""、""财运红包""，品牌涉及蚂蚁财富和支付宝生态（如芭芭农场、蚂蚁森林），使用场景集中在支付宝服务的金融投资、公益参与（如公益捐步、种果树）和日常支付（如扫码充值、收款码）。

不喜欢：用户不喜欢借贷和还款相关服务，如360借条、借款、等额本息等，基于未点击商品中与点击行为相反的债务特征（如借条、还款），同时避免优惠券、健康产品（如植物染发剂）及地点服务（如酒店、汽修店）。",1,complete
